Hotel_id,Hotel_name,Location,City,Category,Type,Lunch,Dinner,Child with bed,Child without bed,Flower bed,Candle light,Cake,Fruit Basket,Season1(18th March to 14th April),Season2(15th April to 30th April),Season3(01st May to 31st May),Season4 (01st Jun to 14th Jun),Season 5(15th Jun 30th Jun),Season 6(01st Jul to 31st Jul ),Season 7 (01st Aug to 15 Aug),Season 8(16th Aug to 10th Sep),Season 9(11st Sep to 30th Sep),
HOTEL5338,Munnar Blooms,"National Highway 49, Near Penstock Pipeline, Pallivasal, Munnar, Kerala 685565 ",52,2STAR,Standard\Deluxe\Family Room,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,500\500\500\500\500\500\500\500\500,300\300\300\300\300\300\300\300\300,600\600\600\600\600\600\600\600\600,1000\1000\1000\1000\1000\1000\1000\1000\1000,350\350\350\350\350\350\350\350\350,500\500\500\500\500\500\500\500\500,2000\2300\3200,2000\2300\3200,2000\2300\3200,1600\1800\2800,1600\1800\2800,1600\1800\2800,1600\1800\2800,1600\1800\2800,1600\1800\2800,
HOTEL5339,Breeze Residency,"3\14, McDonald's Road, Tiruchirappalli, Tamil Nadu 620001,Phone: 0431 241 4414",35,3STAR,Deluxe,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,800\800\800\800\800\800\800\800\800,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2550,2550,2550,2550,2550,2550,2550,2550,2550,
HOTEL5340,Blu Bay Resort,"Vadanemilli Village (Before Crocodile Park) ECR Road, Mahabalipuram, Tamil Nadu 603104,Phone: 044 4202 8938",15,2STAR,Standard\Outside Cottage\Wind Cottage,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,750\750\750\750\750\750\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,600\600\600\600\600\600\600\600\600,3030\3920\4710,3030\3920\4710,3030\3920\4710,3030\3920\4710,3030\3920\4710,3030\3920\4710,3030\3920\4710,3030\3920\4710,3030\3920\4710,
HOTEL5341,The Fog Resort,"Eatty City Road, Chitirapuram, Munnar - 685 565, Ph. No: 04865 - 263 - 810",52,4STAR,Premium Valley View\Honeymoon Romantica\Villa Suite 2Bed Room\Fog Villa 2 Bed Room,700\700\700\700\700\700\700\700\700,700\700\700\700\700\700\700\700\700,1500\1500\1500\1500\1500\1500\1500\1500\1500,900\900\900\900\900\900\900\900\900,3500\3500\3500\3500\3500\3500\3500\3500\3500,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,6150\6700\13000\14000,
HOTEL5342,Abad Copper Castle,"Pothumedu, Idukki, Munnar, Kerala 685612, Phone: 04865 231 201",52,3STAR,Superior,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,250\250\250\250\250\250\250\250\250,1000\1000\1000\1000\1000\1000\1000\1000\1000,750\750\750\750\750\750\750\750\750,750\750\750\750\750\750\750\750\750,600\600\600\600\600\600\600\600\600,4000,4000,4000,3250,3250,3250,3250,3250,3250,
HOTEL5343,Misty Mountain Resort,"Randam Mile \ Second Mile Junction, Pallivasal, Munnar, Kerala 685565,Phone: 04865 263 784",52,3STAR,Standard\Valley View\Valley View Deluxe\Valley View Suite,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,1000\1000\1000\1000\1000\1000\1000\1000\1000,500\500\500\500\500\500\500\500\500,2250\2250\2250\2250\2250\2250\2250\2250\2250,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,600\600\600\600\600\600\600\600\600,2700\3600\4000\5000,2700\3600\4000\5000,2700\3600\4000\5000,2500\3000\3500\4000,2500\3000\3500\4000,2500\3000\3500\4000,2500\3000\3500\4000,2500\3000\3500\4000,2500\3000\3500\4000,
HOTEL5344,Mountain Trail Resort,"Venadu, Chinnakanal, Munnar, Kerala 685618,Phone: 04868 202 600",52,3STAR,Suite,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1500\1500\1500\1500\1500\1500\1500\1500\1500,600\600\600\600\600\600\600\600\600,1000\1000\1000\1000\1000\1000\1000\1000\1000,1400\1400\1400\1400\1400\1400\1400\1400\1400,600\600\600\600\600\600\600\600\600,600\600\600\600\600\600\600\600\600,4200,4200,4200,4200,3200,3200,3200,3200,3200,
HOTEL5345,Blackberry Hills,"on Valley Road, Pothamedu View Point, Munnar, Kerala 685612, Phone: 094477 06606",52,3STAR,Villa Suite\Nimbus\Altos\Cirrus,750\750\750\750\750\750\750\750\750,750\750\750\750\750\750\750\750\750,2000\2000\2000\2000\2000\2000\2000\2000\2000,1000\1000\1000\1000\1000\1000\1000\1000\1000,500\500\500\500\500\500\500\500\500,2000\2000\2000\2000\2000\2000\2000\2000\2000,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,6800\6800\10000\12400,6800\6800\10000\12400,6800\6800\10000\12400,5440\5440\8000\9920,5440\5440\8000\9920,5440\5440\8000\9920,5440\5440\8000\9920,5440\5440\8000\9920,5440\5440\8000\9920,
HOTEL5346,Ranger Wood,"Near Entrance Gate Lake Road, Kumily Thekkady Road, Periyar, Kerala - 685 536, Ph. No: 04869 - 222- 004",54,3STAR,Wild View\Wild View Executive\Wild View Nature\Wild View Pavilion\Tree House,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,1250\1250\1250\1250\1250\1250\1250\1250\1250,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,2000\2500\3000\3500\9500,
HOTEL5347,Forestglade Resort,"2nd Mile, Pallivasal, Aluva Munnar Road, National Highway 49, Idukki District, Opp. Misty Mountain Resort, Munnar, Kerala 685565,Phone: 04865 263 500",52,4STAR,Valley View\Valley Garden\Valley View Premium,600\600\600\600\600\600\600\600\600,600\600\600\600\600\600\600\600\600,1250\1250\1250\1250\1250\1250\1250\1250\1250,700\700\700\700\700\700\700\700\700,1500\1500\1500\1500\1500\1500\1500\1500\1500,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,5250\5750\6250,5250\5750\6250,5250\5750\6250,5250\5750\6250,4500\5000\6000,4500\5000\6000,4500\5000\6000,4500\5000\6000,4500\5000\6000,
HOTEL5349,Hotel Madikeri Heritage (MAPAI),"Daswal Cross Road, Near Pvt. Bus Stand, Madikeri, Karnataka 571201,Phone: 087622 23030",65,4STAR,Family Non Ac\Comfort Non Ac\Deluxe Non Ac\Superior Non Ac\Superior,1\1\1\1\1\1\1\1\1,900\900\900\900\900\900\900\900\900,950\950\950\950\950\950\950\950\950,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,3872\2421\3123\3804\4409,
HOTEL5350,Heritage Resort,"50\3, 1st Monnangeri Village, Madikeri, Kodagu District, Galibeedu, Karnataka 571201,Phone: 080 2523 2329",65,4STAR,Deluxe Non Ac\Suite Non Ac,1\1\1\1\1\1\1\1\1,1\1\1\1\1\1\1\1\1,3200\3200\3200\3200\3200\3200\3200\3200,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,11479\13391,11479\13391,11479\13391,11479\13391,11479\13391,11479\13391,11479\13391,11479\13391,11479\13391,
HOTEL5354,Hotel Himalayaaa," 687 D, Polur Road, Vengikkal, Tiruvannamalai, Tamil Nadu 606604 ,Phone:04175 255 25",31,3STAR,Premium\Executive\Deluxe Suite,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,3300\4300\5900,3300\4300\5900,3300\4300\5900,3300\4300\5900,3300\4300\5900,3300\4300\5900,3300\4300\5900,3300\4300\5900,3300\4300\5900,
HOTEL5355,Abad Metro,"Rajaji Rd, Shenoys, Ernakulam, Kerala 682035,Phone: 0484 236 4162",47,2STAR,Deluxe,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,500\500\500\500\500\500\500\500\500,200\200\200\200\200\200\200\200\200,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1850,1850,1850,1850,1850,1850,1850,1850,1850,
HOTEL5356,The Dunes Continental ,"SRM Road, Lissie Junction, Kochi, Kerala 682018,Phone: 0484 240 6001",47,2STAR,Standard\Deluxe\Suite,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,800\800\800\800\800\800\800\800\800,200\200\200\200\200\200\200\200\200,900\900\900\900\900\900\900\900\900,1500\1500\1500\1500\1500\1500\1500\1500\1500,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,1600\1700\3500,1600\1700\3500,1600\1700\3500,1600\1700\3500,1600\1700\3500,1600\1700\3500,1600\1700\3500,1600\1700\3500,1600\1700\3500,
HOTEL5358,Grand gardenia,"22-25, Mannarpuram Junction, Sangillyandapuram, Tiruchirappalli, Tamil Nadu 620020, Phone:0431 404 5000 ",35,3STAR,Executive Ac Room,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,675\675\675\675\675\675\675\675\675,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2600\4500,2600\4500,2600\4500,2600\4500,2600\4500,2600\4500,2600\4500,2600\4500,2600\4500,
HOTEL5359,Ganam,"Anna Salai Market Road, Thanjavur, Tamil Nadu 613001,Phone: 04362 278 503",27,3STAR,Deluxe\Mini Suite\Executive,600\600\600\600\600\600\600\606\600,600\600\600\600\600\600\600\606\600,1122\1122\1122\1122\1122\1122\1122\1122\1122,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2992\3989\5784,2992\3989\5784,2992\3989\5784,2992\3989\5784,2992\3989\5784,2992\3989\5784,2992\3989\5784,2992\3989\5784,2992\3989\5784,
HOTEL5360,Pine Borough Inn,"Rifle Range Road, Naidupuram, Kodaikanal, Tamil Nadu 624101, Phone:04542 241 434",11,2STAR,Deluxe,250\250\250\250\250\250\250\250\250,250\250\250\250\250\250\250\250\250,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,3300,3300,3300,3300,3300,2000,2000,2000,2000,
HOTEL5361,Kluney Manor,"Fern Hill, Ooty, Tamil Nadu 643001",19,2STAR,Rustic Cottage\Classic Cottage\Wintage Cottage,600\600\600\600\600\600\600\600\600,600\600\600\600\600\600\600\600\600,911\911\911\911\911\911\911\911\911,224\224\224\224\224\224\224\224\242,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,3888\5346\6318,3888\5346\6318,3888\5346\6318,2430\2818\3645,2430\2818\3645,2430\2818\3645,2430\2818\3645,2430\2818\3645,2430\2818\3645,
HOTEL5362,Dew Drops Hotel," #9\1, Platform Road, Near Mantri Square Mall, Seshadripuram, Bengaluru, Karnataka 560020, Phone:080 4060 9111",62,3STAR,Deluxe\Executive\Suite,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,700\700\700\700\700\700\700\700\700,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2800\3300\6200,2800\3300\6200,2800\3300\6200,2800\3300\6200,2800\3300\6200,2800\3300\6200,2800\3300\6200,2800\3300\6200,2800\3300\6200,
HOTEL5364,Sandesh the prince,"#3, Nethra Nivas, Nazarbad Main Road, Mysuru, Karnataka 570010, Phone: 0821 243 6999",72,4STAR,Executive\Premier\Executive Suite\Premier Suite,750\750\750\750\750\750\750\750\750,750\750\750\750\750\750\750\750\750,1250\1250\1250\1250\1250\1250\1250\1250\1250,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,4000\4750\6000\9500,
HOTEL5366,Sunflower Hotel,"# 331\A, Loyal World Centre,Bangalore - Mysore Road,, Adjacent to St. Joseph Hospital,Bannimantap, Mysore, Karnataka 570015, Phone:0821 419 3399",72,3STAR,Comfort\Superior,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,600\600\600\600\600\600\600\600\600,150\150\150\150\150\150\150\150\150,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2000\2500,2000\2500,2000\2500,2000\2500,2000\2500,2000\2500,2000\2500,2000\2500,2000\2500,
HOTEL5367,Le Ruchi Hotel,"Vijayanagar 4th Stage, Hinkal, Mysuru, Karnataka 570017,Phone: 0821 241 3072",72,3STAR,Le Standard\Le Executive\Le Suite,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,990\990\990\990\990\990\990\990\990,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2700\4000\6100,2700\4000\6100,2700\4000\6100,2700\4000\6100,2700\4000\6100,2700\4000\6100,2700\4000\6100,2700\4000\6100,2700\4000\6100,
HOTEL5369,Adarsh Hamilton,"2\4, Langford Garden Road, Richmond Town, Bengaluru, Karnataka 560025,Phone: 080 4359 5700",62,4STAR,Executive,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,6000,6000,6000,6000,6000,6000,6000,6000,6000,
HOTEL5373,Coorg International (MAPAI),"Convent Road, Madikere, Madikeri, Karnataka 571201, ",65,4STAR,Standard\Deluxe\Suite\Family,1100\1100\1100\1100\1100\1100\1100\1100\1100,1\1\1\1\1\1\1\1\1,1600\1600\1600\1600\1600\1600\1600\1600\1600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,6409\6887\7939\9565,
HOTEL5374,Le Coorg,"Near Raja Seat, Race Course Road, Madikeri, Karnataka 571201,Phone: 082722 22999",65,3STAR,Super Deluxe\Executive Suite,700\700\700\700\700\700\700\700\700,700\700\700\700\700\700\700\700\700,955\955\955\955\955\955\955\955\955,477\477\477\477\477\477\477\477\477,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,4386\5743,4386\5743,4386\5743,4386\5743,4386\5743,4386\5743,4386\5743,4386\5743,4386\5743,
HOTEL5375,parumpara holidays resort (MAPAI),"Kodagu District, Kushalnagar, Kudige, Karnataka 571232,Phone: 099013 08444",65,3STAR,Deluxe\Deluxe Cottage ,1060\1060\1060\1060\1060\1060\1060\1060\1060,1\1\1\1\1\1\1\1\1,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,5936\5936,5936\5936,5936\5936,5936\5936,5936\5936,5936\5936,5936\5936,5936\5936,5936\5936,
HOTEL5376,M3 Boutique Hotel,"No 24 Panagal Road, Shenoy Nagar, Madurai, Tamil Nadu 625020,Phone: 096773 83745",14,2STAR,Standard\Premium ,200\200\200\200\200\200\200\200\200,200\200\200\200\200\200\200\200\200,600\600\600\600\600\600\600\600\600\600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,1800\2000,1800\2000,1800\2000,1800\2000,1800\2000,1800\2000,1800\2000,1800\2000,1800\2000,
HOTEL5391,Radisson Blu,"1, MG Road, Mysuru, Karnataka 570010 Phone: 1800 180 0333 ",72,5STAR,Superior\Deluxe,800\800\800\800\800\800\800\800\800,800\800\800\800\800\800\800\800\800,1800\1800\1800\1800\1800\1800\1800\1800\1800,350\350\350\350\350\350\350\350\350,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,2000\2000\2000\2000\2000\2000\2000\2000\2000,1500\1500\1500\1500\1500\1500\1500\1500\1500,6000\6500,6000\6500,6000\6500,6000\6500,6000\6500,6000\6500,6000\6500,6000\6500,6000\6500,
HOTEL5393,Minerva Grand," National Highway 205, Renigunta Road, Near Railway Flyover, Next to Reliance Mart, Tirupati, Andhra Pradesh 517501 Phone:0877 668 8888",80,3STAR,Premium Room\Imperial Room\Family Grand Suite,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,855\855\855\855\855\855\855\855\855,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3283\3921\7296,3283\3921\7296,3283\3921\7296,3283\3921\7296,3283\3921\7296,3283\3921\7296,3283\3921\7296,3283\3921\7296,3283\3921\7296,
HOTEL5395,Shanthi Castle International,"B.M Road ,City Centre, Kushalnagar, Madikeri, Karnataka 571234 Phone: 082762 73999",65,2STAR,Premium\Eastern\Bride,550\550\550\550\550\550\550\550\550,550\550\550\550\550\550\550\550\550,600\600\600\600\600\600\600\600\600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,3085\3599\4731,3085\3599\4731,3085\3599\4731,3085\3599\4731,3085\3599\4731,3085\3599\4731,3085\3599\4731,3085\3599\4731,3085\3599\4731,
HOTEL5396,The Quorum,"2257\, B-1, \1,, 1318, Vinoba Rd, Devaraja Mohalla-1, Mysuru, Karnataka 570005 Phone: 0821 429 2777",72,5STAR,Deluxe\Luxury\Deluxe Suite\Luxury Suite,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,2000\2000\2000\2000\2000\2000\2000\2000\2000,1500\1500\1500\1500\1500\1500\1500\1500\1500,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,3000\4000\8330\9520,
HOTEL5397,The Zuri,"V 235 A1 to A54, Karottukayal, Kumarakom, Kottayam, Kerala 686563, Phone:0481 252 727",51,5STAR,Superior Lagoon View Room\Deluxe Lagoon View Room\Lagoon View Cottage\Presidential Pool villas,1950\1950\1950\1950\1950\1950\1950\1950\1950,1950\1950\1950\1950\1950\1950\1950\1950\1950,2500\2500\2500\2500\2500\2500\2500\2500\2500,1500\1500\1500\1500\1500\1500\1500\1500\1500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,9500\10500\11000\24500,
HOTEL5399,Sagar Holiday Resort,"No.278-A1 ,Valley View, Lovedale Post, Grand Duff Road, Ooty, Tamil Nadu 643003 Phone: 0423 244 3818",19,3STAR,Deluxe,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,750\750\750\750\750\750\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3500,3500,3500,3500,3500,2500,2500,2500,2500,
HOTEL5409,Watercapes," Kumarakom North, Kottayam, Kerala 686563, Phone:0481 252 5861",51,3STAR,Canal View\Lake View\Superior Lake View,600\600\600\600\600\600\600\600\600,600\600\600\600\600\600\600\600\600,1462\1462\1462\1462\1462\1462\1462\1462\1462,731\731\731\731\731\731\731\731\731,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,4033\5023\6013,4033\5023\6013,4033\5023\6013,4033\5023\6013,4033\5023\6013,4033\5023\6013,4033\5023\6013,4033\5023\6013,4033\5023\6013,
HOTEL5410,Vijayshree Resort & Heritage Village,"V.R. Bhurat Nagari, Hampi Road, Hosapete, Karnataka 583201 Phone: 099801 27633",67,5STAR,Heritage  Kutia\Heritage Villa\Royal Haveli\Presidential Suite,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,1500\1500\1500\1500\1500\1500\1500\1500\1500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,2000\2000\2000\2000\2000\2000\2000\2000\2000,1500\1500\1500\1500\1500\1500\1500\1500\1500,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,4537\4840\7865\10406,
HOTEL5414,Kanoos Residency,"19\20, East Nada, Guruvayoor, Thrissur, Kerala 680101, Phone:0487 255 1800",55,3STAR,Superior\Deluxe\Colossal Suite 06 bedded\Executive Suite\Presidential Suite,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,972\972\972\972\972\972\972\972\972,600\600\600\600\600\600\600\600\600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,650\650\650\650\650\650\650\650\650,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,2818\3791\6318\7096\9526,
HOTEL5430,Lake palace hotel,"Thonikadavu, Kadinamkulam Road, Puthucurichy, Kadinamkulam, Trivandrum, Kerala 695303,Phone: 0471 304 5555",56,5STAR,Deluxe Delight\Lake View Delight\Grand Suite,650\650\650\650\650\650\650\650\650,650\650\650\650\650\650\650\650\650,1000\1000\1000\1000\1000\1000\1000\1000\1000,750\750\750\750\750\750\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,600\600\600\600\600\600\600\600\600,500\500\500\500\500\500\500\500\500,4000\4500\9500,4000\4500\9500,4000\4500\9500,4000\4500\9500,4000\4500\9500,4000\4500\9500,4000\4500\9500,4000\4500\9500,4000\4500\9500,
HOTEL5435,La flora Amberley Resort,"No.31\1, Block 2, Theetukal-Fernhill Road, Ooty, Tamil Nadu 643004,Phone: 073730 28360",19,3STAR,Junior Suite\Deluxe Suite,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,1000\1000\1000\1000\1000\800\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2000\2400,2000\2400,2000\2400,2000\2400,2000\2400,1600\2000,1600\2000,1600\2000,1600\2000,
HOTEL5436,La flora High Land,"Near Kurinji Andavar Temple, Kurinji Andavar Koil Side Road, Kodaikanal, Tamil Nadu 624101,Phone: 097151 09555",11,3STAR,Deluxe\Suite,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,1000\1000\1000\1000\1000\800\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2000\2400,2000\2400,2000\2400,2000\2400,2000\2400,1500\2000,1500\2000,1500\2000,1500\2000,
HOTEL5437,La flora prakruth Resort,"Biligeri Village,Hakathur Post, Sampaje Hobli, Madikeri, Madikeri, Karnataka 571210,Phone: 077081 11400",65,4STAR,Luxury Villa\Luxury suite,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,1000\1000\1000\1000\1000\800\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3800\4200,3800\4200,3800\4200,3800\4200,3800\4200,2200\3400,2200\3400,2200\3400,2200\3400,
